
Gurobi 11.0.3 (linux64, Java) logging started dom 01 dez 2024 00:03:09 -03

Set parameter Username
Academic license - for non-commercial use only - expires 2025-10-10
Set parameter NonConvex to value 2
Set parameter TimeLimit to value 3600
Set parameter LogToConsole to value 0
Set parameter MIPGap to value 1.0305790061187408e-08
Set parameter Threads to value 2
Set parameter NodefileDir to value "/home/ps12398/experiment_epec/goalProgrammingMarcos/"
Set parameter NodefileStart to value 1
Gurobi Optimizer version 11.0.3 build v11.0.3rc0 (linux64)

CPU model: Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz, instruction set [SSE2]
Thread count: 12 physical cores, 24 logical processors, using up to 2 threads

Optimize a model with 2177725 rows, 1457786 columns and 12057681 nonzeros
Model fingerprint: 0xf2e150d0
Model has 858 quadratic constraints
Variable types: 728468 continuous, 729318 integer (853 binary)
Coefficient statistics:
  Matrix range     [1e-03, 1e+07]
  QMatrix range    [1e-03, 2e+05]
  QLMatrix range   [1e+00, 2e+05]
  Objective range  [1e+00, 2e+08]
  Bounds range     [1e+00, 1e+08]
  RHS range        [1e+00, 1e+06]
  QRHS range       [2e-01, 2e-01]
Presolve removed 1438134 rows and 718638 columns (presolve time = 5s) ...
Presolve removed 2174592 rows and 1452762 columns (presolve time = 10s) ...
Presolve removed 2174589 rows and 1452760 columns
Presolve time: 10.47s
Presolved: 6286 rows, 6024 columns, 1388951 nonzeros
Presolved model has 2 SOS constraint(s)
Presolved model has 853 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 2708 continuous, 3316 integer (855 binary)
Found heuristic solution: objective 7360660.3618

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    0.0000000e+00   1.661495e+04   0.000000e+00     16s
     485    2.3311512e+06   0.000000e+00   0.000000e+00     16s

Root relaxation: objective 2.331151e+06, 485 iterations, 0.19 seconds (0.12 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
     0     0 2335605.00    0  907 7360625.94 2335605.00  68.3%     -   35s
     0     0 2335642.91    0  908 7360625.94 2335642.91  68.3%     -   35s
     0     0 2335681.13    0  908 7360625.94 2335681.13  68.3%     -   35s
     0     0 2335681.14    0  908 7360625.94 2335681.14  68.3%     -   35s
     0     0 2335719.13    0  907 7360625.94 2335719.13  68.3%     -   36s
     0     0 2335757.13    0  907 7360625.94 2335757.13  68.3%     -   36s
     0     0 2335795.11    0  907 7360625.94 2335795.11  68.3%     -   36s
     0     0 2335833.09    0  907 7360625.94 2335833.09  68.3%     -   36s
     0     0 2335871.08    0  907 7360625.94 2335871.08  68.3%     -   37s
     0     0 2335909.08    0  908 7360625.94 2335909.08  68.3%     -   37s
     0     0 2335947.17    0  908 7360625.94 2335947.17  68.3%     -   37s
     0     0 2335985.25    0  908 7360625.94 2335985.25  68.3%     -   38s
     0     0 2336023.65    0  909 7360625.94 2336023.65  68.3%     -   38s
     0     0 2336062.47    0  909 7360625.94 2336062.47  68.3%     -   39s
     0     0 2336101.75    0  909 7360625.94 2336101.75  68.3%     -   39s
     0     0 2336140.58    0  908 7360625.94 2336140.58  68.3%     -   39s
     0     0 2336179.35    0  908 7360625.94 2336179.35  68.3%     -   40s
     0     0 2336218.11    0  908 7360625.94 2336218.11  68.3%     -   40s
     0     0 2336256.87    0  908 7360625.94 2336256.87  68.3%     -   41s
     0     0 2336295.69    0  909 7360625.94 2336295.69  68.3%     -   41s
     0     0 2336334.49    0  909 7360625.94 2336334.49  68.3%     -   42s
     0     0 2336373.34    0  909 7360625.94 2336373.34  68.3%     -   43s
     0     0 2336412.54    0  910 7360625.94 2336412.54  68.3%     -   43s
     0     0 2336452.07    0  910 7360625.94 2336452.07  68.3%     -   44s
     0     0 2336491.62    0  910 7360625.94 2336491.62  68.3%     -   44s
     0     0 2336531.41    0  911 7360625.94 2336531.41  68.3%     -   44s
     0     0 2336571.31    0  911 7360625.94 2336571.31  68.3%     -   44s
     0     0 2336611.07    0  911 7360625.94 2336611.07  68.3%     -   45s
     0     0 2336650.69    0  911 7360625.94 2336650.69  68.3%     -   45s
     0     0 2336690.18    0  911 7360625.94 2336690.18  68.3%     -   45s
     0     0 2336729.63    0  911 7360625.94 2336729.63  68.3%     -   46s
     0     0 2336769.04    0  911 7360625.94 2336769.04  68.3%     -   46s
     0     0 2336769.48    0  911 7360625.94 2336769.48  68.3%     -   46s
     0     0 2336809.46    0  911 7360625.94 2336809.46  68.3%     -   47s
     0     0 2336849.40    0  911 7360625.94 2336849.40  68.3%     -   47s
     0     0 2336887.00    0  914 7360625.94 2336887.00  68.3%     -   48s
     0     0 2336887.08    0  914 7360625.94 2336887.08  68.3%     -   51s
     0     2 2336887.08    0  914 7360625.94 2336887.08  68.3%     -   59s
     3     6 2336891.50    2  914 7360625.94 2336891.02  68.3%   1.7   60s
    32    57 2336901.64   10  911 7360625.94 2336895.95  68.3%   1.3   66s
    56    75 2336908.42   18  908 7360625.94 2336895.95  68.3%   1.3   70s
    74   153 2336910.57   25  906 7360625.94 2336895.95  68.3%   1.3   78s
   152   252 2337004.77   52  898 7360625.94 2336895.95  68.3%   1.7   85s
H  210   252                    7360606.0529 2336895.95  68.3%   2.0   85s
   253   367 2337075.44   88  892 7360606.05 2336895.95  68.3%   2.0   95s
   366   453 2337224.77  129  874 7360606.05 2336895.95  68.3%   2.1  103s
H  424   453                    7360491.1943 2336895.95  68.3%   2.3  103s
   452   563 2337335.52  173  863 7360491.19 2336895.95  68.3%   2.2  112s
H  561   563                    7360445.9472 2336895.95  68.3%   2.2  112s
   562   702 2337424.93  220  858 7360445.95 2336895.95  68.3%   2.2  124s
   701   848 2337553.80  278  855 7360445.95 2336895.95  68.3%   2.2  139s
   847  1079 2337721.79  360  855 7360445.95 2336895.95  68.3%   2.3  156s
  1078  1225 2337989.62  489  855 7360445.95 2336895.95  68.3%   2.1  432s
  1224  1319 2338223.99  601  855 7360445.95 2336895.95  68.3%   2.0  443s
H 1265  1319                    4679783.6245 2336895.95  50.1%   2.0  443s
H 1317  1319                    4642870.6982 2336895.95  49.7%   2.0  443s
  1318  1486 2338403.56  650  855 4642870.70 2336895.95  49.7%   2.0  462s
H 1456  1486                    4607799.2316 2336895.95  49.3%   2.4  462s
  1491  1650 2338932.34  733  855 4607799.23 2336895.95  49.3%   2.5  482s
H 1663  1781                    3187190.3500 2336895.95  26.7%   2.8  498s
  1803  1956 2340475.70  881  853 3187190.35 2336895.95  26.7%   3.3  522s
H 1904  1956                    2931064.3304 2336895.95  20.3%   3.8  523s
H 2000  2124                    2797814.3351 2336895.95  16.5%   4.1  546s
H 2210  2212                    2452763.1264 2336895.95  4.72%   5.6  563s
H 2321  2339                    2403549.8127 2336895.95  2.77%   6.3  587s
  2472  2515 2346395.17 1150  859 2403549.81 2336895.95  2.77%   6.9  605s
  2675  2678 2347488.72 1228  857 2403549.81 2336895.95  2.77%   7.4  626s
  2882  2825 2349698.82 1300  857 2403549.81 2336895.95  2.77%   8.8  650s
  3062  3064 2400487.95 1366  822 2403549.81 2336895.95  2.77%   9.8  677s
  3340  3198 2354086.94 1479  852 2403549.81 2336895.95  2.77%  10.0  701s
  3526  3458 2357074.23 1569  857 2403549.81 2336895.95  2.77%  10.3  728s
  3841  3459 2337613.11  312  366 2403549.81 2336895.95  2.77%  10.4  748s
  3843  3460 2339466.69  513   57 2403549.81 2336895.95  2.77%  10.4  759s
  3844  3461 2338835.15  163   66 2403549.81 2338835.15  2.69%  10.4  761s
  3846  3462 2339111.11  457   68 2403549.81 2338968.97  2.69%  10.4  766s
  3847  3463 2339050.74  427   68 2403549.81 2339050.74  2.68%  10.4  770s
  3848  3464 2352831.68 1422   68 2403549.81 2339086.51  2.68%  10.4  776s
  3849  3464 2339121.63  719   69 2403549.81 2339121.63  2.68%  10.4  781s
  3851  3466 2348507.81 1255   69 2403549.81 2339175.31  2.68%  10.4  786s
  3854  3468 2339229.23  234   70 2403549.81 2339229.23  2.68%  10.4  792s
  3856  3469 2344238.06  781   70 2403549.81 2339264.86  2.67%  10.4  796s
  3857  3470 2340820.73  618   70 2403549.81 2339300.36  2.67%  10.4  800s
  3859  3471 2396878.74 1308   70 2403549.81 2339370.86  2.67%  10.4  806s
  3861  3472 2346860.97 1193   71 2403549.81 2339425.11  2.67%  10.4  813s
  3862  3473 2340256.35  789   71 2403549.81 2339455.91  2.67%  10.4  816s
  3863  3474 2352003.91 1066   71 2403549.81 2339487.29  2.67%  10.4  821s
  3866  3476 2340077.08  585   71 2403549.81 2339549.38  2.66%  10.4  827s
  3868  3477 2394379.48 1134   71 2403549.81 2339580.65  2.66%  10.4  830s
  3871  3479 2395487.82  768   71 2403549.81 2339642.38  2.66%  10.4  836s
  3873  3480 2341611.64  970   72 2403549.81 2339673.42  2.66%  10.4  840s
  3877  3483 2339941.20  858   72 2403549.81 2339721.61  2.66%  10.3  846s
  3881  3486 2339784.60  258   72 2403549.81 2339784.60  2.65%  10.3  853s
  3882  3486 2339815.76  291   72 2403549.81 2339815.76  2.65%  10.3  855s
  3886  3489 2353221.57 1428   73 2403549.81 2339909.22  2.65%  10.3  862s
  3887  3490 2394441.90 1137   73 2403549.81 2339940.39  2.65%  10.3  865s
  3888  3490 2350223.07  987   73 2403549.81 2339971.54  2.65%  10.3  870s
  3890  3492 2340033.81  654   73 2403549.81 2340033.81  2.64%  10.3  875s
  3892  3493 2359346.42 1517   73 2403549.81 2340096.01  2.64%  10.3  880s
H 3893  3318                    2386020.8254 2340158.18  1.92%  10.3  886s
  3898  3321 2340221.67  651   74 2386020.83 2340221.67  1.92%  10.3  890s
  3900  3322 2340285.09  248   74 2386020.83 2340285.09  1.92%  10.3  896s
  3904  3325 2340379.79   49   75 2386020.83 2340379.79  1.91%  10.3  901s
  3905  3326 2340411.24  402   74 2386020.83 2340411.24  1.91%  10.3  905s
  3908  3328 2340718.96  896   74 2386020.83 2340473.85  1.91%  10.3  913s
  3910  3329 2340505.13   68   75 2386020.83 2340505.13  1.91%  10.3  915s
  3913  3331 2349375.75  950   75 2386020.83 2340602.26  1.90%  10.3  921s
  3915  3332 2349726.02  967   75 2386020.83 2340668.14  1.90%  10.2  926s
  3917  3334 2340733.93   29   75 2386020.83 2340733.93  1.90%  10.2  930s
H 3918  3166                    2381107.1981 2340799.56  1.69%  10.2  935s
  3924  3170 2381107.20 1193   76 2381107.20 2340897.97  1.69%  10.2  940s
  3927  3172 2355793.30 1023   76 2381107.20 2340996.52  1.68%  10.2  945s
  3930  3174 2347222.47  877   76 2381107.20 2341061.99  1.68%  10.2  950s
  3935  3178 2341159.72  277   73 2381107.20 2341159.72  1.68%  10.2  956s
  3939  3180 2359411.37 1660   73 2381107.20 2341224.56  1.67%  10.2  962s
  3943  3183 2341289.29  513   74 2381107.20 2341289.29  1.67%  10.2  965s
  3948  3186 2352831.68 1422   76 2381107.20 2341353.77  1.67%  10.2  970s
  3954  3190 2341450.43  234   76 2381107.20 2341450.43  1.67%  10.1  975s
  3958  3193 2359410.99 1659   76 2381107.20 2341514.75  1.66%  10.1  980s
  3965  3198 2341643.14  234   76 2381107.20 2341643.14  1.66%  10.1  985s
  3972  3202 2358357.98 1621   76 2381107.20 2341739.44  1.65%  10.1  990s
  3979  3207 2341866.83  968   76 2381107.20 2341866.83  1.65%  10.1  997s
  3983  3210 2341930.32  441   76 2381107.20 2341930.32  1.65%  10.1 1000s
  3989  3214 2359275.78 1649   74 2381107.20 2342025.63  1.64%  10.1 1005s
  3995  3219 2342089.47  476  363 2381107.20 2342089.47  1.64%  10.5 1010s
  3997  3220 2342089.47  977   62 2381107.20 2342089.47  1.64%  10.5 1017s
  3998  3221 2342089.47  651   77 2381107.20 2342089.47  1.64%  10.5 1020s
  4000  3222 2342372.95  248   77 2381107.20 2342372.95  1.63%  10.5 1025s
  4002  3224 2342408.84  961   80 2381107.20 2342408.84  1.63%  10.5 1031s
  4003  3224 2348827.80 1274   80 2381107.20 2342437.41  1.62%  10.5 1035s
  4005  3226 2342466.57  402   78 2381107.20 2342466.57  1.62%  10.5 1040s
  4008  3228 2342495.17  896   80 2381107.20 2342495.17  1.62%  10.5 1045s
  4011  3230 2342552.54  104   80 2381107.20 2342552.54  1.62%  10.5 1050s
  4014  3232 2342581.29  476   80 2381107.20 2342581.29  1.62%  10.5 1055s
  4017  3234 2342638.71   29   79 2381107.20 2342638.71  1.62%  10.5 1062s
  4019  3235 2342667.48  915   81 2381107.20 2342667.48  1.61%  10.5 1065s
  4022  3237 2342724.70  490   79 2381107.20 2342724.70  1.61%  10.5 1071s
  4024  3238 2381107.20 1193   81 2381107.20 2342753.46  1.61%  10.5 1075s
  4030  3242 2347222.47  877   80 2381107.20 2342839.47  1.61%  10.4 1080s
  4036  3246 2342930.39  461   82 2381107.20 2342930.39  1.60%  10.4 1086s
  4040  3249 2342997.45  360   82 2381107.20 2342997.45  1.60%  10.4 1090s
  4044  3252 2343064.45  163   82 2381107.20 2343064.45  1.60%  10.4 1096s
  4048  3254 2352831.68 1422   82 2381107.20 2343132.28  1.59%  10.4 1100s
  4050  3256 2344776.18  808   82 2381107.20 2343200.73  1.59%  10.4 1106s
  4052  3257 2352281.59 1374   82 2381107.20 2343271.18  1.59%  10.4 1110s
  4056  3260 2344238.06  781   82 2381107.20 2343376.99  1.58%  10.4 1117s
  4059  3262 2381107.20 1308   82 2381107.20 2343447.24  1.58%  10.4 1120s
  4064  3265 2381107.20  848   82 2381107.20 2343555.90  1.58%  10.4 1125s
  4068  3268 2381107.20 1134   84 2381107.20 2343712.07  1.57%  10.4 1132s
  4070  3269 2343785.12  425   84 2381107.20 2343785.12  1.57%  10.3 1136s
H 4071  3105                    2377330.4694 2343858.09  1.41%  10.3 1141s
  4074  3107 2343930.95  749   85 2377330.47 2343930.95  1.40%  10.3 1145s
  4078  3109 2360182.56 1711   83 2377330.47 2344039.90  1.40%  10.3 1150s
  4083  3113 2344142.34  441   83 2377330.47 2344142.34  1.40%  10.3 1155s
  4087  3115 2377330.47 1137   85 2377330.47 2344250.79  1.39%  10.3 1161s
  4089  3117 2359275.78 1649   85 2377330.47 2344323.08  1.39%  10.3 1166s
  4092  3119 2359346.42 1517   86 2377330.47 2344368.25  1.39%  10.3 1170s
  4096  3121 2352004.46 1067   86 2377330.47 2344415.08  1.38%  10.3 1175s
  4100  3124 2344461.95  248   86 2377330.47 2344461.95  1.38%  10.3 1182s
  4103  3126 2348827.80 1274   87 2377330.47 2344497.89  1.38%  10.3 1185s
  4110  3132 2344528.96   68  363 2377330.47 2344528.96  1.38%  10.7 1191s
  4112  3133 2344528.96  175   63 2377330.47 2344528.96  1.38%  10.7 1200s
  4114  3135 2344528.96  476   83 2377330.47 2344528.96  1.38%  10.7 1206s
  4117  3137 2344645.01   29   88 2377330.47 2344645.01  1.37%  10.7 1211s
  4119  3138 2344674.59  915   88 2377330.47 2344674.59  1.37%  10.7 1217s
  4121  3139 2344698.93  430   88 2377330.47 2344698.93  1.37%  10.7 1222s
  4122  3140 2344710.92  490   88 2377330.47 2344710.92  1.37%  10.7 1226s
  4123  3141 2377330.47 1153   88 2377330.47 2344723.22  1.37%  10.7 1230s
  4126  3143 2346855.18 1187   89 2377330.47 2344760.07  1.37%  10.7 1236s
  4129  3145 2344795.85 1044   90 2377330.47 2344795.85  1.37%  10.7 1242s
  4131  3146 2359275.41 1648   90 2377330.47 2344819.56  1.37%  10.7 1246s
  4133  3147 2344843.42  420   90 2377330.47 2344843.42  1.37%  10.7 1250s
  4137  3150 2353294.86 1440   91 2377330.47 2344891.13  1.36%  10.7 1257s
  4139  3151 2359411.37 1660   91 2377330.47 2344914.92  1.36%  10.7 1260s
  4141  3153 2344947.56  312   91 2377330.47 2344947.56  1.36%  10.7 1266s
H 4143  2995                    2376886.2950 2344959.53  1.34%  10.7 1272s
  4146  2997 2344972.34  457   91 2376886.30 2344972.34  1.34%  10.6 1275s
  4153  3003 2344977.88  201   64 2376886.30 2344977.88  1.34%  11.1 1283s
  4154  3004 2344977.88  234   76 2376886.30 2344977.88  1.34%  11.1 1285s
  4157  3006 2344983.89  618   90 2376886.30 2344983.89  1.34%  11.1 1291s
  4159  3007 2376886.30 1308   91 2376886.30 2344999.45  1.34%  11.1 1299s
  4160  3008 2358338.66 1620   91 2376886.30 2345006.81  1.34%  11.1 1302s
  4162  3009 2345025.29  789   91 2376886.30 2345025.29  1.34%  11.0 1306s
  4164  3011 2376886.30  848   91 2376886.30 2345041.54  1.34%  11.0 1311s
  4166  3012 2345054.79  585   91 2376886.30 2345054.79  1.34%  11.0 1315s
  4168  3013 2376886.30 1134   91 2376886.30 2345072.80  1.34%  11.0 1320s
  4171  3015 2376886.30  768   91 2376886.30 2345090.13  1.34%  11.0 1325s
  4173  3017 2345107.46  970   91 2376886.30 2345107.46  1.34%  11.0 1334s
  4174  3017 2345116.07  749   91 2376886.30 2345116.07  1.34%  11.0 1335s
  4176  3019 2348513.27 1263   91 2376886.30 2345133.33  1.34%  11.0 1340s
  4180  3021 2345159.00  728   91 2376886.30 2345159.00  1.33%  11.0 1345s
  4182  3023 2345172.21  291   91 2376886.30 2345172.21  1.33%  11.0 1350s
  4186  3025 2353221.57 1428   92 2376886.30 2345203.23  1.33%  11.0 1355s
  4189  3027 2359275.78 1649   92 2376886.30 2345218.77  1.33%  11.0 1361s
  4193  3030 2345241.58  641   92 2376886.30 2345241.58  1.33%  11.0 1366s
  4196  3032 2352004.46 1067   92 2376886.30 2345264.22  1.33%  11.0 1370s
  4201  3035 2345285.22  614   94 2376886.30 2345285.22  1.33%  10.9 1376s
  4205  3038 2345305.66  402   94 2376886.30 2345305.66  1.33%  10.9 1380s
  4209  3041 2345326.14  647   94 2376886.30 2345326.14  1.33%  10.9 1385s
  4212  3043 2345347.79  175   94 2376886.30 2345347.79  1.33%  10.9 1390s
  4215  3045 2349726.02  967   94 2376886.30 2345370.26  1.33%  10.9 1396s
  4221  3050 2345389.04  430  363 2376886.30 2345389.04  1.33%  11.4 1402s
H 4222  2898                    2376815.5147 2345389.04  1.32%  11.4 1410s
  4224  2899 2376815.51 1193   78 2376815.51 2345389.04  1.32%  11.4 1415s
  4226  2900 2346855.18 1187   94 2376815.51 2345389.04  1.32%  11.3 1422s
  4227  2901 2355793.30 1023   94 2376815.51 2345389.60  1.32%  11.3 1425s
  4228  2902 2345390.08   74   94 2376815.51 2345390.08  1.32%  11.3 1430s
  4229  2902 2345390.08 1044   94 2376815.51 2345390.08  1.32%  11.3 1439s
  4230  2906 2345402.44   62  947 2376815.51 2345397.25  1.32%  11.8 1448s
  4234  2909 2345403.29   63  946 2376815.51 2345397.88  1.32%  11.8 1451s
  4238  2911 2345407.04   64  944 2376815.51 2345398.61  1.32%  11.8 1455s
  4244  2915 2345406.93   66  942 2376815.51 2345398.61  1.32%  11.7 1460s
  4250  2923 2345407.55   67  941 2376815.51 2345398.61  1.32%  11.7 1469s
  4256  2925 2345408.81   69  940 2376815.51 2345398.61  1.32%  11.7 1480s
  4260  2941 2345409.44   70  938 2376815.51 2345398.61  1.32%  11.7 1492s
  4277  2973 2345413.54   74  934 2376815.51 2345398.61  1.32%  11.7 1517s
  4315  3033 2345419.80   84  926 2376815.51 2345398.61  1.32%  11.6 1567s
  4387  3125 2345427.05  102  911 2376815.51 2345398.61  1.32%  11.4 1649s
  4503  3210 2345439.78  131  889 2376815.51 2345398.61  1.32%  11.1 1721s
  4627  3327 2345447.38  161  878 2376815.51 2345398.61  1.32%  10.9 1811s
  4785  3464 2345472.39  192  863 2376815.51 2345398.61  1.32%  10.6 1892s
H 4877  3288                    2376800.0398 2345398.61  1.32%  10.4 1892s
  4975  3408 2345487.11  238  854 2376800.04 2345398.61  1.32%  10.2 1989s
  5127  3513 2345495.34  278  854 2376800.04 2345398.61  1.32%  10.0 2080s
  5283  3631 2345499.34  321  854 2376800.04 2345398.61  1.32%   9.8 2179s
  5453  3727 2345501.05  369  854 2376800.04 2345398.61  1.32%   9.5 2292s
  5606  3838 2345521.92  411  854 2376800.04 2345398.61  1.32%   9.3 2376s
  5768  3944 2345517.23  459  855 2376800.04 2345398.61  1.32%   9.1 2475s
  5928  4048 2345519.76  505  854 2376800.04 2345398.61  1.32%   8.9 2552s
  6085  4179 2345518.93  551  856 2376800.04 2345398.61  1.32%   8.7 2644s
  6268  4314 2345525.57  604  857 2376800.04 2345398.61  1.32%   8.5 2732s
  6464  4427 2345546.33  663  855 2376800.04 2345398.61  1.32%   8.3 2826s
  6643  4553 2345580.39  712  854 2376800.04 2345398.61  1.32%   8.1 2926s
  6828  4686 2345604.93  763  855 2376800.04 2345398.61  1.32%   7.9 3032s
  7023  4818 2345632.00  815  854 2376800.04 2345398.61  1.32%   7.8 3175s
  7220  4930 2345653.88  869  858 2376800.04 2345398.61  1.32%   7.6 3276s
  7398  5098 2345662.88  910  859 2376800.04 2345398.61  1.32%   7.5 3407s
  7625  5252 2345685.44  972  855 2376800.04 2345398.61  1.32%   7.4 3570s
  7855  5214 2345721.97 1035  856 2376800.04 2345398.61  1.32%   7.2 3600s

Cutting planes:
  RLT: 490

Explored 7893 nodes (58197 simplex iterations) in 3601.90 seconds (1961.60 work units)
Thread count was 2 (of 24 available processors)

Solution count 10: 2.3768e+06 2.37682e+06 2.37689e+06 ... 2.93106e+06

Time limit reached
Best objective 2.376800039775e+06, best bound 2.345398605517e+06, gap 1.3212%
